Match_Date,match_id,version,num_players,Map,rating_type,elo,team,civ,won
1660969968,176206392,63581,4,Arena,Team Random Map,1045,1,Burgundians,1
1660969968,176206392,63581,4,Arena,Team Random Map,1083,2,Chinese,0
1660969968,176206392,63581,4,Arena,Team Random Map,1140,1,Gurjaras,1
1660969968,176206392,63581,4,Arena,Team Random Map,1080,2,Franks,0
1660969980,176206503,63581,2,Scandinavia,1v1 Random Map,861,1,Aztecs,1
1660969980,176206503,63581,2,Scandinavia,1v1 Random Map,863,2,Magyars,0
1660969999,176206460,63581,8,Black Forest,Team Random Map,1116,1,Ethiopians,0
1660969999,176206460,63581,8,Black Forest,Team Random Map,1066,2,Aztecs,1
1660969999,176206460,63581,8,Black Forest,Team Random Map,1103,1,Bulgarians,0
1660969999,176206460,63581,8,Black Forest,Team Random Map,1068,2,Franks,1
1660969999,176206460,63581,8,Black Forest,Team Random Map,1028,1,Vikings,0
1660969999,176206460,63581,8,Black Forest,Team Random Map,1009,2,Ethiopians,1
1660969999,176206460,63581,8,Black Forest,Team Random Map,1049,1,Burgundians,0
1660969999,176206460,63581,8,Black Forest,Team Random Map,1066,2,Celts,1
1660970000,176206449,63581,4,MegaRandom,Team Random Map,753,1,Spanish,1
1660970000,176206449,63581,4,MegaRandom,Team Random Map,670,2,Franks,0
1660970000,176206449,63581,4,MegaRandom,Team Random Map,735,1,Celts,1
1660970000,176206449,63581,4,MegaRandom,Team Random Map,673,2,Lithuanians,0
1660970005,176206510,63581,2,Arabia,1v1 Random Map,756,1,Franks,0
1660970005,176206510,63581,2,Arabia,1v1 Random Map,750,2,Byzantines,1
1660970002,176206446,63581,6,Arena,Team Random Map,1120,1,Italians,1
1660970002,176206446,63581,6,Arena,Team Random Map,1119,2,Portuguese,0
1660970002,176206446,63581,6,Arena,Team Random Map,1072,1,Mongols,1
1660970002,176206446,63581,6,Arena,Team Random Map,1053,2,Franks,0
1660970002,176206446,63581,6,Arena,Team Random Map,1143,1,Lithuanians,1
1660970002,176206446,63581,6,Arena,Team Random Map,1078,2,Burgundians,0
1660970016,176206559,63581,2,Arabia,1v1 Random Map,1278,1,Ethiopians,1
1660970016,176206559,63581,2,Arabia,1v1 Random Map,1289,2,Huns,0
1660970020,176206563,63581,4,Nomad,Team Random Map,1277,1,Berbers,0
1660970020,176206563,63581,4,Nomad,Team Random Map,1327,2,Spanish,1
1660970020,176206563,63581,4,Nomad,Team Random Map,1275,1,Ethiopians,0
1660970020,176206563,63581,4,Nomad,Team Random Map,1347,2,Persians,1
1660970013,176206438,63581,8,Mediterranean,Team Random Map,957,1,Dravidians,1
1660970013,176206438,63581,8,Mediterranean,Team Random Map,960,2,Franks,0
1660970013,176206438,63581,8,Mediterranean,Team Random Map,1035,1,Lithuanians,1
1660970013,176206438,63581,8,Mediterranean,Team Random Map,1013,2,Ethiopians,0
1660970013,176206438,63581,8,Mediterranean,Team Random Map,1022,1,Teutons,1
1660970013,176206438,63581,8,Mediterranean,Team Random Map,1038,2,Spanish,0
1660970013,176206438,63581,8,Mediterranean,Team Random Map,992,1,Britons,1
1660970013,176206438,63581,8,Mediterranean,Team Random Map,945,2,Turks,0
1660970024,176206512,63581,2,MegaRandom,1v1 Random Map,686,1,Mongols,0
1660970024,176206512,63581,2,MegaRandom,1v1 Random Map,690,2,Mongols,1
1660970024,176206500,63581,6,African Clearing,Team Random Map,772,1,Japanese,1
1660970024,176206500,63581,6,African Clearing,Team Random Map,837,2,Mayans,0
1660970024,176206500,63581,6,African Clearing,Team Random Map,840,1,Persians,1
1660970024,176206500,63581,6,African Clearing,Team Random Map,803,2,Franks,0
1660970024,176206500,63581,6,African Clearing,Team Random Map,808,1,Slavs,1
1660970024,176206500,63581,6,African Clearing,Team Random Map,780,2,Goths,0
1660970035,176206609,63581,2,Scandinavia,1v1 Random Map,1089,1,Mongols,1
1660970035,176206609,63581,2,Scandinavia,1v1 Random Map,1116,2,Slavs,0
1660970039,176206610,63581,2,MegaRandom,1v1 Random Map,1481,1,Gurjaras,0
1660970039,176206610,63581,2,MegaRandom,1v1 Random Map,1505,2,Sicilians,1
1660970030,176206514,63581,8,Arabia,Team Random Map,1068,1,Lithuanians,0
1660970030,176206514,63581,8,Arabia,Team Random Map,1169,2,Malians,1
1660970030,176206514,63581,8,Arabia,Team Random Map,1056,1,Ethiopians,0
1660970030,176206514,63581,8,Arabia,Team Random Map,949,2,Hindustanis,1
1660970030,176206514,63581,8,Arabia,Team Random Map,1052,1,Koreans,0
1660970030,176206514,63581,8,Arabia,Team Random Map,942,2,Britons,1
1660970030,176206514,63581,8,Arabia,Team Random Map,1113,1,Burgundians,0
1660970030,176206514,63581,8,Arabia,Team Random Map,1248,2,Ethiopians,1
1660970026,176206507,63581,4,Arabia,Team Random Map,1111,1,Mayans,0
1660970026,176206507,63581,4,Arabia,Team Random Map,1133,2,Mayans,1
1660970026,176206507,63581,4,Arabia,Team Random Map,1197,1,Lithuanians,0
1660970026,176206507,63581,4,Arabia,Team Random Map,1231,2,Franks,1
1660970024,176206502,63581,2,Arena,1v1 Random Map,785,1,Mayans,0
1660970024,176206502,63581,2,Arena,1v1 Random Map,812,2,Franks,1
1660970025,176206499,63581,4,Arabia,Team Random Map,1213,1,Dravidians,0
1660970025,176206499,63581,4,Arabia,Team Random Map,1280,2,Mongols,1
1660970025,176206499,63581,4,Arabia,Team Random Map,1197,1,Mayans,0
1660970025,176206499,63581,4,Arabia,Team Random Map,1250,2,Lithuanians,1
1660970025,176206501,63581,6,Arabia,Team Random Map,938,1,Gurjaras,0
1660970025,176206501,63581,6,Arabia,Team Random Map,1058,2,Gurjaras,1
1660970025,176206501,63581,6,Arabia,Team Random Map,876,1,Britons,0
1660970025,176206501,63581,6,Arabia,Team Random Map,1100,2,Franks,1
1660970025,176206501,63581,6,Arabia,Team Random Map,1075,1,Byzantines,0
1660970025,176206501,63581,6,Arabia,Team Random Map,905,2,Incas,1
1660970047,176206600,63581,2,MegaRandom,1v1 Random Map,934,1,Magyars,1
1660970047,176206600,63581,2,MegaRandom,1v1 Random Map,902,2,Franks,0
1660970046,176206557,63581,2,Arabia,1v1 Random Map,935,1,Britons,0
1660970046,176206557,63581,2,Arabia,1v1 Random Map,940,2,Aztecs,1
1660970060,176206551,63581,8,Arena,Team Random Map,1233,1,Khmer,1
1660970060,176206551,63581,8,Arena,Team Random Map,1221,2,Turks,0
1660970060,176206551,63581,8,Arena,Team Random Map,1282,1,Burgundians,1
1660970060,176206551,63581,8,Arena,Team Random Map,1236,2,Hindustanis,0
1660970060,176206551,63581,8,Arena,Team Random Map,1256,1,Goths,1
1660970060,176206551,63581,8,Arena,Team Random Map,1310,2,Poles,0
1660970060,176206551,63581,8,Arena,Team Random Map,1312,1,Gurjaras,1
1660970060,176206551,63581,8,Arena,Team Random Map,1256,2,Persians,0
1660970058,176206561,63581,2,Arena,1v1 Random Map,927,1,Franks,1
1660970058,176206561,63581,2,Arena,1v1 Random Map,888,2,Hindustanis,0
1660970055,176206619,63581,2,Land Madness,1v1 Random Map,,1,Turks,0
1660970055,176206619,63581,2,Land Madness,1v1 Random Map,818,2,Vietnamese,1
1660970069,176206672,63581,2,Arabia,1v1 Random Map,1202,1,Teutons,1
1660970069,176206672,63581,2,Arabia,1v1 Random Map,1138,2,Hindustanis,0
1660970066,176206613,63581,2,Arabia,1v1 Random Map,1132,1,Lithuanians,1
1660970066,176206613,63581,2,Arabia,1v1 Random Map,1160,2,Tatars,0
1660970074,176206558,63581,2,Team Islands,1v1 Random Map,1002,1,Saracens,1
1660970074,176206558,63581,2,Team Islands,1v1 Random Map,1008,2,Italians,0
1660970073,176206603,63581,2,Arabia,1v1 Random Map,1005,1,Mongols,0
1660970073,176206603,63581,2,Arabia,1v1 Random Map,1055,2,Cumans,1
1660970076,176206662,63581,2,Team Islands,1v1 Random Map,791,1,Dravidians,1
1660970076,176206662,63581,2,Team Islands,1v1 Random Map,783,2,Burgundians,0
1660970076,176206663,63581,2,Arena,1v1 Random Map,987,1,Sicilians,0
1660970076,176206663,63581,2,Arena,1v1 Random Map,944,2,Portuguese,1
1660970082,176206667,63581,2,Arabia,1v1 Random Map,868,1,Huns,1
1660970082,176206667,63581,2,Arabia,1v1 Random Map,884,2,Franks,0
1660970093,176206617,63581,2,Arabia,1v1 Random Map,1025,1,Spanish,0
1660970093,176206617,63581,2,Arabia,1v1 Random Map,982,2,Sicilians,1
1660970092,176206601,63581,4,Arena,Team Random Map,1039,1,Hindustanis,1
1660970092,176206601,63581,4,Arena,Team Random Map,985,2,Incas,0
1660970092,176206601,63581,4,Arena,Team Random Map,1039,1,Mayans,1
1660970092,176206601,63581,4,Arena,Team Random Map,1023,2,Hindustanis,0
1660970089,176206602,63581,8,Arabia,Team Random Map,1250,1,Franks,0
1660970089,176206602,63581,8,Arabia,Team Random Map,1144,2,Franks,1
1660970089,176206602,63581,8,Arabia,Team Random Map,1130,1,Vikings,0
1660970089,176206602,63581,8,Arabia,Team Random Map,1136,2,Dravidians,1
1660970089,176206602,63581,8,Arabia,Team Random Map,1130,1,Vietnamese,0
1660970089,176206602,63581,8,Arabia,Team Random Map,1184,2,Saracens,1
1660970089,176206602,63581,8,Arabia,Team Random Map,1162,1,Malians,0
1660970089,176206602,63581,8,Arabia,Team Random Map,1147,2,Khmer,1
1660970090,176206597,63581,4,Arena,Team Random Map,938,1,Franks,1
1660970090,176206597,63581,4,Arena,Team Random Map,889,2,Mayans,0
1660970090,176206597,63581,4,Arena,Team Random Map,894,1,Britons,1
1660970090,176206597,63581,4,Arena,Team Random Map,881,2,Mongols,0
1660970101,176206729,63581,2,Arabia,1v1 Random Map,1078,1,Mayans,1
1660970101,176206729,63581,2,Arabia,1v1 Random Map,1085,2,Khmer,0
1660970120,176206657,63581,8,Arena,Team Random Map,1046,1,Gurjaras,1
1660970120,176206657,63581,8,Arena,Team Random Map,1037,2,Bulgarians,0
1660970120,176206657,63581,8,Arena,Team Random Map,1055,1,Mongols,1
1660970120,176206657,63581,8,Arena,Team Random Map,1010,2,Lithuanians,0
1660970120,176206657,63581,8,Arena,Team Random Map,969,1,Magyars,1
1660970120,176206657,63581,8,Arena,Team Random Map,997,2,Teutons,0
1660970120,176206657,63581,8,Arena,Team Random Map,1070,1,Vietnamese,1
1660970120,176206657,63581,8,Arena,Team Random Map,1035,2,Persians,0
1660970120,176206666,63581,6,Arabia,Team Random Map,860,1,Britons,1
1660970120,176206666,63581,6,Arabia,Team Random Map,845,2,Franks,0
1660970120,176206666,63581,6,Arabia,Team Random Map,800,1,Japanese,1
1660970120,176206666,63581,6,Arabia,Team Random Map,865,2,Britons,0
1660970120,176206666,63581,6,Arabia,Team Random Map,869,1,Mayans,1
1660970120,176206666,63581,6,Arabia,Team Random Map,857,2,Goths,0
1660970123,176206712,63581,2,Arabia,1v1 Random Map,,1,Portuguese,1
1660970123,176206712,63581,2,Arabia,1v1 Random Map,786,2,Mayans,0
1660970121,176206713,63581,2,Arabia,1v1 Random Map,1279,1,Malians,0
1660970121,176206713,63581,2,Arabia,1v1 Random Map,1326,2,Malians,1
1660970136,176206785,63581,2,MegaRandom,1v1 Random Map,432,1,Portuguese,0
1660970136,176206785,63581,2,MegaRandom,1v1 Random Map,525,2,Hindustanis,1
1660970132,176206726,63581,2,Arabia,1v1 Random Map,829,1,Teutons,1
1660970132,176206726,63581,2,Arabia,1v1 Random Map,814,2,Byzantines,0
1660970134,176206732,63581,2,Arabia,1v1 Random Map,1828,1,Mongols,0
1660970134,176206732,63581,2,Arabia,1v1 Random Map,1868,2,Italians,1
1660970140,176206778,63581,2,Arabia,1v1 Random Map,1712,1,Celts,1
1660970140,176206778,63581,2,Arabia,1v1 Random Map,1680,2,Aztecs,0
1660970132,176206664,63581,8,African Clearing,Team Random Map,1464,1,Vietnamese,1
1660970132,176206664,63581,8,African Clearing,Team Random Map,1353,2,Goths,0
1660970132,176206664,63581,8,African Clearing,Team Random Map,1402,1,Gurjaras,1
1660970132,176206664,63581,8,African Clearing,Team Random Map,1345,2,Franks,0
1660970132,176206664,63581,8,African Clearing,Team Random Map,1297,1,Hindustanis,1
1660970132,176206664,63581,8,African Clearing,Team Random Map,1263,2,Koreans,0
1660970132,176206664,63581,8,African Clearing,Team Random Map,1349,1,Poles,1
1660970132,176206664,63581,8,African Clearing,Team Random Map,1404,2,Gurjaras,0
1660970148,176206784,63581,2,Arabia,1v1 Random Map,988,1,Franks,1
1660970148,176206784,63581,2,Arabia,1v1 Random Map,997,2,Magyars,0
1660970158,176206737,63581,2,Scandinavia,1v1 Random Map,1472,1,Mongols,1
1660970158,176206737,63581,2,Scandinavia,1v1 Random Map,1476,2,Japanese,0
1660970156,176206724,63581,8,Arabia,Team Random Map,1151,1,Persians,0
1660970156,176206724,63581,8,Arabia,Team Random Map,1245,2,Saracens,1
1660970156,176206724,63581,8,Arabia,Team Random Map,1163,1,Ethiopians,0
1660970156,176206724,63581,8,Arabia,Team Random Map,1248,2,Malians,1
1660970156,176206724,63581,8,Arabia,Team Random Map,1228,1,Franks,0
1660970156,176206724,63581,8,Arabia,Team Random Map,1225,2,Britons,1
1660970156,176206724,63581,8,Arabia,Team Random Map,1055,1,Celts,0
1660970156,176206724,63581,8,Arabia,Team Random Map,1039,2,Persians,1
1660970156,176206716,63581,8,Arena,Team Random Map,815,1,Goths,1
1660970156,176206716,63581,8,Arena,Team Random Map,,2,Mongols,0
1660970156,176206716,63581,8,Arena,Team Random Map,844,1,Portuguese,1
1660970156,176206716,63581,8,Arena,Team Random Map,824,2,Goths,0
1660970156,176206716,63581,8,Arena,Team Random Map,896,1,Franks,1
1660970156,176206716,63581,8,Arena,Team Random Map,751,2,Persians,0
1660970156,176206716,63581,8,Arena,Team Random Map,801,1,Malay,1
1660970156,176206716,63581,8,Arena,Team Random Map,770,2,Britons,0
1660970152,176206720,63581,6,African Clearing,Team Random Map,1382,1,Gurjaras,0
1660970152,176206720,63581,6,African Clearing,Team Random Map,1448,2,Spanish,1
1660970152,176206720,63581,6,African Clearing,Team Random Map,1319,1,Vietnamese,0
1660970152,176206720,63581,6,African Clearing,Team Random Map,1218,2,Khmer,1
1660970152,176206720,63581,6,African Clearing,Team Random Map,1260,1,Spanish,0
1660970152,176206720,63581,6,African Clearing,Team Random Map,1281,2,Mongols,1
1660970149,176206717,63581,2,Land Madness,1v1 Random Map,797,1,Lithuanians,1
1660970149,176206717,63581,2,Land Madness,1v1 Random Map,821,2,Vikings,0
1660970168,176206857,63581,2,Team Islands,1v1 Random Map,810,1,Britons,0
1660970168,176206857,63581,2,Team Islands,1v1 Random Map,791,2,Vikings,1
1660970180,176206839,63581,2,Arabia,1v1 Random Map,1608,1,Mongols,0
1660970180,176206839,63581,2,Arabia,1v1 Random Map,1672,2,Aztecs,1
1660970187,176206779,63581,8,African Clearing,Team Random Map,1159,1,Bulgarians,0
1660970187,176206779,63581,8,African Clearing,Team Random Map,1128,2,Hindustanis,1
1660970187,176206779,63581,8,African Clearing,Team Random Map,1218,1,Portuguese,0
1660970187,176206779,63581,8,African Clearing,Team Random Map,1127,2,Burgundians,1
1660970187,176206779,63581,8,African Clearing,Team Random Map,1045,1,Vietnamese,0
1660970187,176206779,63581,8,African Clearing,Team Random Map,1125,2,Gurjaras,1
1660970187,176206779,63581,8,African Clearing,Team Random Map,1123,1,Franks,0
1660970187,176206779,63581,8,African Clearing,Team Random Map,1136,2,Huns,1
1660970184,176206780,63581,4,Arabia,Team Random Map,1133,1,Huns,0
1660970184,176206780,63581,4,Arabia,Team Random Map,1093,2,Italians,1
1660970184,176206780,63581,4,Arabia,Team Random Map,1069,1,Magyars,0
1660970184,176206780,63581,4,Arabia,Team Random Map,1072,2,Franks,1
1660970191,176206838,63581,2,Scandinavia,1v1 Random Map,1097,1,Mongols,0
1660970191,176206838,63581,2,Scandinavia,1v1 Random Map,1116,2,Mongols,1
1660970214,176206837,63581,4,MegaRandom,Team Random Map,1634,1,Mayans,0
1660970214,176206837,63581,4,MegaRandom,Team Random Map,1459,2,Persians,1
1660970214,176206837,63581,4,MegaRandom,Team Random Map,1228,1,Spanish,0
1660970214,176206837,63581,4,MegaRandom,Team Random Map,1471,2,Spanish,1
1660970219,176206843,63581,6,Nomad,Team Random Map,1286,1,Spanish,0
1660970219,176206843,63581,6,Nomad,Team Random Map,1101,2,Portuguese,1
1660970219,176206843,63581,6,Nomad,Team Random Map,961,1,Italians,0
1660970219,176206843,63581,6,Nomad,Team Random Map,1103,2,Mongols,1
1660970219,176206843,63581,6,Nomad,Team Random Map,1138,1,Persians,0
1660970219,176206843,63581,6,Nomad,Team Random Map,1110,2,Italians,1
1660970213,176206836,63581,2,Arena,1v1 Random Map,1328,1,Saracens,0
1660970213,176206836,63581,2,Arena,1v1 Random Map,1331,2,Poles,1
1660970220,176206853,63581,6,Nomad,Team Random Map,1000,1,Huns,0
1660970220,176206853,63581,6,Nomad,Team Random Map,1072,2,Lithuanians,1
1660970220,176206853,63581,6,Nomad,Team Random Map,968,1,Vikings,0
1660970220,176206853,63581,6,Nomad,Team Random Map,1075,2,Magyars,1
1660970220,176206853,63581,6,Nomad,Team Random Map,1159,1,Japanese,0
1660970220,176206853,63581,6,Nomad,Team Random Map,1082,2,Ethiopians,1
1660970220,176206944,63581,2,Arabia,1v1 Random Map,1553,1,Mongols,1
1660970220,176206944,63581,2,Arabia,1v1 Random Map,1583,2,Huns,0
1660970224,176206946,63581,2,Arabia,1v1 Random Map,903,1,Vietnamese,0
1660970224,176206946,63581,2,Arabia,1v1 Random Map,929,2,Burgundians,1
1660970227,176206905,63581,2,Arabia,1v1 Random Map,1223,1,Hindustanis,0
1660970227,176206905,63581,2,Arabia,1v1 Random Map,1172,2,Gurjaras,1
1660970228,176206899,63581,2,Arabia,1v1 Random Map,896,1,Lithuanians,1
1660970228,176206899,63581,2,Arabia,1v1 Random Map,879,2,Poles,0
1660970232,176206891,63581,2,MegaRandom,1v1 Random Map,,1,Britons,1
1660970232,176206891,63581,2,MegaRandom,1v1 Random Map,1285,2,Aztecs,0
1660970223,176206851,63581,8,Arabia,Team Random Map,906,1,Gurjaras,1
1660970223,176206851,63581,8,Arabia,Team Random Map,931,2,Lithuanians,0
1660970223,176206851,63581,8,Arabia,Team Random Map,935,1,Huns,1
1660970223,176206851,63581,8,Arabia,Team Random Map,920,2,Britons,0
1660970223,176206851,63581,8,Arabia,Team Random Map,931,1,Britons,1
1660970223,176206851,63581,8,Arabia,Team Random Map,890,2,Hindustanis,0
1660970223,176206851,63581,8,Arabia,Team Random Map,926,1,Lithuanians,1
1660970223,176206851,63581,8,Arabia,Team Random Map,844,2,Vietnamese,0
1660970222,176206846,63581,4,African Clearing,Team Random Map,1212,1,Mayans,0
1660970222,176206846,63581,4,African Clearing,Team Random Map,1305,2,Byzantines,1
1660970222,176206846,63581,4,African Clearing,Team Random Map,1202,1,Franks,0
1660970222,176206846,63581,4,African Clearing,Team Random Map,1173,2,Mayans,1
1660970221,176206845,63581,6,Arena,Team Random Map,1089,1,Ethiopians,1
1660970221,176206845,63581,6,Arena,Team Random Map,928,2,Burgundians,0
1660970221,176206845,63581,6,Arena,Team Random Map,981,1,Chinese,1
1660970221,176206845,63581,6,Arena,Team Random Map,1067,2,Chinese,0
1660970221,176206845,63581,6,Arena,Team Random Map,1091,1,Hindustanis,1
1660970221,176206845,63581,6,Arena,Team Random Map,947,2,Turks,0
1660970236,176206841,63581,4,MegaRandom,Team Random Map,927,1,Bulgarians,0
1660970236,176206841,63581,4,MegaRandom,Team Random Map,933,2,Aztecs,1
1660970236,176206841,63581,4,MegaRandom,Team Random Map,920,1,Huns,0
1660970236,176206841,63581,4,MegaRandom,Team Random Map,973,2,Mongols,1
1660970237,176206957,63581,2,Land Madness,1v1 Random Map,972,1,Celts,1
1660970237,176206957,63581,2,Land Madness,1v1 Random Map,974,2,Hindustanis,0
1660970246,176206890,63581,2,Arabia,1v1 Random Map,946,1,Huns,1
1660970246,176206890,63581,2,Arabia,1v1 Random Map,,2,Franks,0
1660970261,176207018,63581,2,Arena,1v1 Random Map,2031,1,Italians,0
1660970261,176207018,63581,2,Arena,1v1 Random Map,2035,2,Ethiopians,1
1660970254,176206900,63581,4,Black Forest,Team Random Map,772,1,Burgundians,1
1660970254,176206900,63581,4,Black Forest,Team Random Map,792,2,Franks,0
1660970254,176206900,63581,4,Black Forest,Team Random Map,901,1,Burmese,1
1660970254,176206900,63581,4,Black Forest,Team Random Map,928,2,Mongols,0
1660970254,176206903,63581,4,Arena,Team Random Map,1442,1,Dravidians,0
1660970254,176206903,63581,4,Arena,Team Random Map,1470,2,Mongols,1
1660970254,176206903,63581,4,Arena,Team Random Map,1545,1,Hindustanis,0
1660970254,176206903,63581,4,Arena,Team Random Map,1583,2,Cumans,1
1660970249,176206894,63581,4,Oasis,Team Random Map,1027,1,Celts,0
1660970249,176206894,63581,4,Oasis,Team Random Map,1053,2,Britons,1
1660970249,176206894,63581,4,Oasis,Team Random Map,1045,1,Hindustanis,0
1660970249,176206894,63581,4,Oasis,Team Random Map,999,2,Saracens,1
1660970250,176206951,63581,2,Arabia,1v1 Random Map,924,1,Hindustanis,1
1660970250,176206951,63581,2,Arabia,1v1 Random Map,956,2,Magyars,0
1660970278,176207011,63581,2,Arabia,1v1 Random Map,1142,1,Sicilians,1
1660970278,176207011,63581,2,Arabia,1v1 Random Map,1146,2,Malay,0
1660970268,176207008,63581,2,Arabia,1v1 Random Map,823,1,Khmer,0
1660970268,176207008,63581,2,Arabia,1v1 Random Map,825,2,Vikings,1
1660970278,176206950,63581,2,Arena,1v1 Random Map,,1,Turks,1
1660970278,176206950,63581,2,Arena,1v1 Random Map,959,2,Sicilians,0
1660970281,176206949,63581,2,Arabia,1v1 Random Map,1919,1,Gurjaras,0
1660970281,176206949,63581,2,Arabia,1v1 Random Map,1946,2,Chinese,1
1660970280,176206956,63581,2,Team Islands,1v1 Random Map,876,1,Japanese,0
1660970280,176206956,63581,2,Team Islands,1v1 Random Map,916,2,Bulgarians,1
1660970293,176207091,63581,2,Nomad,1v1 Random Map,1072,1,Aztecs,1
1660970293,176207091,63581,2,Nomad,1v1 Random Map,1044,2,Mayans,0
1660970284,176206954,63581,8,Oasis,Team Random Map,1006,1,Franks,0
1660970284,176206954,63581,8,Oasis,Team Random Map,991,2,Persians,1
1660970284,176206954,63581,8,Oasis,Team Random Map,1000,1,Malians,0
1660970284,176206954,63581,8,Oasis,Team Random Map,959,2,Celts,1
1660970284,176206954,63581,8,Oasis,Team Random Map,949,1,Bulgarians,0
1660970284,176206954,63581,8,Oasis,Team Random Map,956,2,Chinese,1
1660970284,176206954,63581,8,Oasis,Team Random Map,985,1,Teutons,0
1660970284,176206954,63581,8,Oasis,Team Random Map,952,2,Franks,1
1660970289,176207075,63581,2,Arena,1v1 Random Map,1038,1,Vikings,1
1660970289,176207075,63581,2,Arena,1v1 Random Map,,2,Vietnamese,0
1660970289,176207023,63581,2,Arabia,1v1 Random Map,595,1,Magyars,1
1660970289,176207023,63581,2,Arabia,1v1 Random Map,703,2,Huns,0
1660970285,176206947,63581,4,Black Forest,Team Random Map,1025,1,Magyars,1
1660970285,176206947,63581,4,Black Forest,Team Random Map,1025,2,Italians,0
1660970285,176206947,63581,4,Black Forest,Team Random Map,1024,1,Mongols,1
1660970285,176206947,63581,4,Black Forest,Team Random Map,994,2,Mongols,0
1660970296,176207030,63581,2,Arabia,1v1 Random Map,1122,1,Hindustanis,1
1660970296,176207030,63581,2,Arabia,1v1 Random Map,1107,2,Cumans,0
1660970298,176207078,63581,2,Arabia,1v1 Random Map,1387,1,Burgundians,1
1660970298,176207078,63581,2,Arabia,1v1 Random Map,1364,2,Lithuanians,0
1660970301,176207082,63581,2,Arabia,1v1 Random Map,1029,1,Tatars,0
1660970301,176207082,63581,2,Arabia,1v1 Random Map,1004,2,Hindustanis,1
1660970302,176207096,63581,2,Arabia,1v1 Random Map,1246,1,Spanish,1
1660970302,176207096,63581,2,Arabia,1v1 Random Map,1216,2,Saracens,0
1660970304,176207076,63581,2,Arena,1v1 Random Map,842,1,Malay,1
1660970304,176207076,63581,2,Arena,1v1 Random Map,844,2,Burgundians,0
1660970313,176207003,63581,8,African Clearing,Team Random Map,1339,1,Gurjaras,1
1660970313,176207003,63581,8,African Clearing,Team Random Map,1307,2,Bulgarians,0
1660970313,176207003,63581,8,African Clearing,Team Random Map,1381,1,Persians,1
1660970313,176207003,63581,8,African Clearing,Team Random Map,1330,2,Bohemians,0
1660970313,176207003,63581,8,African Clearing,Team Random Map,1341,1,Hindustanis,1
1660970313,176207003,63581,8,African Clearing,Team Random Map,1266,2,Incas,0
1660970313,176207003,63581,8,African Clearing,Team Random Map,1199,1,Mongols,1
1660970313,176207003,63581,8,African Clearing,Team Random Map,1240,2,Mayans,0
1660970311,176207006,63581,2,Arabia,1v1 Random Map,995,1,Cumans,1
1660970311,176207006,63581,2,Arabia,1v1 Random Map,975,2,Bulgarians,0
1660970316,176207016,63581,4,Arabia,Team Random Map,755,1,Vietnamese,1
1660970316,176207016,63581,4,Arabia,Team Random Map,740,2,Lithuanians,0
1660970316,176207016,63581,4,Arabia,Team Random Map,724,1,Spanish,1
1660970316,176207016,63581,4,Arabia,Team Random Map,694,2,Britons,0
1660970324,176207009,63581,8,Oasis,Team Random Map,1065,1,Britons,0
1660970324,176207009,63581,8,Oasis,Team Random Map,1314,2,Saracens,1
1660970324,176207009,63581,8,Oasis,Team Random Map,1074,1,Gurjaras,0
1660970324,176207009,63581,8,Oasis,Team Random Map,1175,2,Khmer,1
1660970324,176207009,63581,8,Oasis,Team Random Map,1071,1,Hindustanis,0
1660970324,176207009,63581,8,Oasis,Team Random Map,720,2,Persians,1
1660970324,176207009,63581,8,Oasis,Team Random Map,1065,1,Incas,0
1660970324,176207009,63581,8,Oasis,Team Random Map,1243,2,Magyars,1
1660970322,176207010,63581,6,Arena,Team Random Map,710,1,Franks,0
1660970322,176207010,63581,6,Arena,Team Random Map,666,2,Poles,1
1660970322,176207010,63581,6,Arena,Team Random Map,,1,Britons,0
1660970322,176207010,63581,6,Arena,Team Random Map,743,2,Gurjaras,1
1660970322,176207010,63581,6,Arena,Team Random Map,683,1,Magyars,0
1660970322,176207010,63581,6,Arena,Team Random Map,771,2,Byzantines,1
1660970327,176207166,63581,2,Arabia,1v1 Random Map,828,1,Turks,0
1660970327,176207166,63581,2,Arabia,1v1 Random Map,877,2,Byzantines,1
1660970329,176207149,63581,2,Arabia,1v1 Random Map,831,1,Khmer,0
1660970329,176207149,63581,2,Arabia,1v1 Random Map,805,2,Magyars,1
1660970351,176207171,63581,2,Scandinavia,1v1 Random Map,793,1,Vikings,1
1660970351,176207171,63581,2,Scandinavia,1v1 Random Map,787,2,Vikings,0
1660970347,176207148,63581,4,Black Forest,Team Random Map,835,1,Ethiopians,1
1660970347,176207148,63581,4,Black Forest,Team Random Map,825,2,Franks,0
1660970347,176207148,63581,4,Black Forest,Team Random Map,776,1,Byzantines,1
1660970347,176207148,63581,4,Black Forest,Team Random Map,815,2,Britons,0
1660970348,176207147,63581,2,Arabia,1v1 Random Map,1287,1,Celts,1
1660970348,176207147,63581,2,Arabia,1v1 Random Map,1324,2,Dravidians,0
1660970361,176207092,63581,8,Arena,Team Random Map,1545,1,Bohemians,0
1660970361,176207092,63581,8,Arena,Team Random Map,1504,2,Portuguese,1
1660970361,176207092,63581,8,Arena,Team Random Map,1445,1,Franks,0
1660970361,176207092,63581,8,Arena,Team Random Map,1482,2,Koreans,1
1660970361,176207092,63581,8,Arena,Team Random Map,1473,1,Portuguese,0
1660970361,176207092,63581,8,Arena,Team Random Map,1500,2,Gurjaras,1
